aX,aY,aZ,gX,gY,gZ
-2.7838,0.7051,1.4606,-95.3369,-781.3720,-113.2202
-2.0013,0.8558,2.9279,-124.9390,-734.9853,-91.1865
-1.5415,1.0459,3.3176,-137.9395,-534.4849,-60.4858
-0.9287,1.0360,2.9955,-83.6792,-421.0205,-66.2842
-0.7788,0.8827,2.4414,9.2163,-257.8125,-76.3550
-0.5988,0.8284,1.3949,11.4746,-216.1865,-69.1528
-0.5084,0.8087,1.1575,-19.2871,-183.7158,-52.1240
-0.2472,0.6556,1.2598,-30.8838,-175.5981,-41.0156
-0.1040,0.6884,1.3419,-27.0996,-131.2256,-11.5967
0.1558,0.9030,1.1979,-11.0474,-101.6846,-5.5542
0.2507,0.9575,1.0002,21.7285,-51.6357,-14.2212
0.3125,0.9265,0.5057,27.0386,-33.9966,-20.2637
0.3020,0.8827,0.2838,15.8691,-35.7666,-30.3955
0.3124,0.6948,0.3992,1.2817,-51.5747,-31.3721
0.3248,0.6545,0.5756,-18.5547,-54.4434,-17.8223
0.3323,0.6890,0.6998,-10.8032,-43.5791,-9.0942
0.3335,0.7283,0.6575,18.4937,-20.8130,5.2490
0.3364,0.8691,0.4943,25.3296,-13.6719,10.1318
0.3418,0.9473,0.4609,20.6299,-11.4746,10.2539
0.3337,0.9822,0.4719,15.3198,-11.5356,5.9814
0.3204,0.9738,0.4391,6.5918,-9.2773,-0.0610
0.3164,0.9750,0.4185,2.5024,-9.3994,-1.4038
0.3197,0.9675,0.4344,1.8921,-6.5918,-3.9062
0.3151,0.8970,0.4554,5.1880,-3.9062,-4.6997
0.3062,0.8689,0.4485,8.6670,3.6621,-1.4648
0.2811,0.9019,0.3772,6.1035,6.3477,1.4648
0.2710,0.9320,0.3638,-1.5869,5.1880,2.9907
0.2640,0.9746,0.3716,-3.4180,3.7231,1.7700
0.2609,0.9836,0.3689,-3.8452,2.6245,-2.6855
0.2535,0.9442,0.3827,-3.6621,2.3804,-4.6997
0.2502,0.9093,0.4060,-1.4038,4.5776,-4.5776
0.2466,0.8911,0.3881,1.6479,7.7515,-2.3804
0.2462,0.9166,0.3296,7.0801,11.8408,1.5259
0.2505,0.9580,0.2646,5.7983,10.5591,1.7090
0.2524,0.9722,0.2578,-0.4272,6.4697,-0.6714
0.2551,0.9690,0.2864,-3.2349,4.2114,-2.9297
0.2626,0.9221,0.3309,-4.7607,1.8921,-7.0801
0.2670,0.8951,0.3501,-3.2349,2.1362,-7.8735
0.2706,0.8815,0.3307,1.4038,5.7373,-6.0425
0.2683,0.8832,0.3092,2.6245,7.0190,-4.7607
0.2649,0.8882,0.2712,1.8311,6.7749,-2.8687
0.2661,0.8900,0.2726,-1.9531,3.3569,-1.8311
0.2699,0.8989,0.2932,-4.0894,2.1362,-1.5869
0.2708,0.8972,0.3046,-6.3477,1.6479,-1.4648
0.2657,0.8932,0.3083,-5.1270,1.7700,-1.1597
0.2621,0.8920,0.3112,-1.4648,1.7700,-0.1221
0.2574,0.9031,0.3248,-1.3428,2.3193,0.6714
0.2555,0.9175,0.3218,-1.7700,3.6011,1.4038
0.2529,0.9132,0.3260,-0.7935,3.3569,1.1597
