timestamp,aX,aY,aZ,gX,gY,gZ
360,0.5432,-0.0013,-0.7068,-49.1943,115.6006,-14.0381
370,0.5376,0.0028,-0.7911,-47.9736,110.9619,-28.3813
380,0.5209,-0.0193,-0.986,-49.6216,104.8584,-39.3677
390,0.4963,-0.0477,-1.0215,-45.5322,81.0547,-59.8755
400,0.3835,-0.0465,-0.9637,-36.7432,69.0308,-68.3594
410,0.3053,-0.0388,-0.9431,-22.4609,57.251,-88.1348
420,0.1451,-0.032,-0.9845,-11.6577,55.3589,-96.6186
430,0.0636,0.0172,-1.0582,-3.6011,52.3071,-105.5298
440,-0.101,0.2211,-1.2998,-10.437,46.5088,-111.7554
450,-0.2029,0.3413,-1.4059,-17.6392,14.2822,-145.5078
460,-0.4542,0.4392,-1.4829,-10.6201,-10.9253,-176.2695
470,-0.7098,0.1575,-1.5203,18.4937,-64.8804,-246.3379
480,-0.8225,-0.0315,-1.5667,20.3247,-91.8579,-270.874
490,-1.0386,-0.2816,-1.5786,-13.916,-158.2031,-288.0249
500,-1.1533,-0.3323,-1.5576,-53.4668,-240.5395,-288.4521
510,-1.5282,-0.1456,-1.7062,-72.7539,-287.7197,-295.5933
520,-1.8578,-0.1876,-1.859,-132.4463,-421.4477,-360.4736
530,-2.7662,-1.0166,-1.8312,-164.2456,-515.8691,-398.8647
540,-3.2749,-1.4739,-1.525,-219.7876,-729.309,-403.3203
550,-3.9999,-2.1489,-0.3369,-263.4888,-827.4536,-366.0888
560,-3.9999,-2.625,0.5841,-376.709,-963.562,-228.0884
570,-3.7084,-3.6056,2.7794,-404.7851,-971.1303,-109.375
580,-3.1221,-3.3103,3.5398,-308.96,-780.2734,205.9326
590,-1.842,-1.4214,2.8015,-212.0361,-611.9995,307.251
600,-1.2892,-0.5459,1.4061,-17.9443,-429.3823,294.4336
610,-1.1605,-0.7322,1.3696,98.7549,-442.9931,170.7153
620,-0.9509,-1.3713,1.6086,103.0884,-431.2133,146.6064
630,-0.9086,-1.3657,1.5613,70.9229,-372.0703,186.2793
640,-0.9968,-0.9808,1.3409,52.4902,-350.1587,210.9375
650,-1.0455,-0.7428,1.2891,53.5278,-342.4682,224.2431
660,-0.9119,-0.3673,1.5403,62.1948,-349.9756,205.1391
670,-0.7249,-0.3594,1.7754,43.5181,-337.8906,135.7422
680,-0.3164,-0.4791,2.0937,33.4473,-305.2979,109.314
690,-0.1909,-0.4651,2.0792,27.2217,-202.7588,81.4209
700,-0.1182,-0.4626,1.7036,22.2168,-151.6113,67.3828
710,-0.145,-0.5232,1.4635,20.2026,-82.7026,41.4429
720,-0.1633,-0.6233,1.1776,16.2964,-64.8804,34.6069
730,-0.1367,-0.6488,1.1362,11.1694,-46.9971,27.832
740,-0.0396,-0.7355,1.0892,6.4697,-39.2456,25.5737
750,0.0138,-0.7756,1.0604,-1.8311,-20.3247,25.5127
760,0.0848,-0.7181,0.9767,-1.4648,-8.9111,27.2217
770,0.0983,-0.6619,0.9005,6.2866,16.6626,23.5596
780,0.0922,-0.6233,0.6606,9.8877,25.7568,18.2495
790,0.0811,-0.6188,0.5542,5.9204,25.8789,8.1177
800,0.0781,-0.6469,0.4722,-3.9062,19.8975,2.7466
810,0.0933,-0.7065,0.4894,-29.2969,7.9956,-5.249
820,0.1375,-0.8123,0.5808,-37.1094,4.8828,-5.249
830,0.1564,-0.8282,0.6287,-38.147,7.0801,-1.5259
840,0.1727,-0.8275,0.6464,-33.1421,11.7187,-0.6104
850,0.1691,-0.8145,0.6174,-21.0571,20.4468,-0.5493
860,0.166,-0.7832,0.5436,-18.6768,21.9727,-1.5259
870,0.1707,-0.7848,0.5306,-21.3013,21.2402,-3.6621
880,0.1743,-0.785,0.5194,-21.7895,20.874,-3.54
890,0.1742,-0.7717,0.5219,-20.0195,19.2261,-3.8452
900,0.171,-0.771,0.5186,-19.4702,18.3105,-5.0049
910,0.1689,-0.7833,0.4976,-17.7002,14.4043,-6.6528
920,0.1782,-0.7994,0.5139,-21.3013,7.0801,-6.2256
930,0.2023,-0.7832,0.5818,-21.9116,4.6387,-5.0659
940,0.2094,-0.7617,0.6003,-18.2495,3.7231,-5.9204
950,0.2222,-0.7894,0.6315,-19.043,4.1504,-7.3242
960,0.2211,-0.8,0.6461,-19.5313,6.897,-5.8594
970,0.1976,-0.7858,0.6448,-15.1978,8.4839,-5.188
980,0.1884,-0.8048,0.6304,-6.958,10.9863,-5.9814
990,0.1786,-0.8136,0.6135,-4.0283,11.1694,-4.6387
