aX,aY,aZ,gX,gY,gZ
0.7054,-0.3435,0.6389,-88.3789,110.3516,23.9258
0.7196,-0.3071,0.6853,-101.1963,111.4502,34.3018
0.7638,-0.2013,0.7887,-99.5483,113.8306,35.0952
0.7958,-0.2100,0.8545,-93.2007,124.5117,28.1372
0.8143,-0.2284,0.9534,-92.2851,136.3525,26.8555
0.8044,-0.2322,0.9730,-104.9194,168.8232,27.5269
0.7604,-0.2902,0.9065,-115.1123,186.9507,28.1982
0.7416,-0.3246,0.8002,-124.1455,214.9048,31.0059
0.7122,-0.3317,0.6505,-117.7368,221.6186,33.7524
0.7029,-0.3069,0.6213,-105.5908,232.0556,37.2314
0.6733,-0.3442,0.6515,-107.0557,240.0513,38.7573
0.6276,-0.3323,0.6232,-116.8823,268.6157,49.3164
0.5454,-0.2004,0.4572,-124.5117,281.3110,53.7720
0.5212,-0.1562,0.4506,-137.1460,296.1426,49.4385
0.3833,-0.1328,0.4669,-131.5308,308.9600,43.7622
0.2581,-0.1182,0.3943,-103.5156,348.3886,29.7241
-0.0052,-0.2181,0.1455,-96.0083,367.6147,22.7051
-0.2471,-0.4066,-0.1152,-112.9761,399.1699,25.5127
-0.3617,-0.3861,-0.2421,-128.4790,410.8886,36.8652
-0.5673,-0.1630,-0.3815,-138.3057,421.2646,52.3682
-0.6733,-0.0679,-0.3657,-130.0659,421.9360,47.7295
-0.9446,0.0132,-0.2986,-105.8960,431.5185,26.0010
-1.1096,0.0940,-0.2955,-108.5205,453.3691,16.4185
-1.5083,0.3167,-0.0936,-116.4551,463.9282,8.6060
-1.8135,0.4333,0.0754,-123.4741,506.1645,-28.6865
-2.6934,0.6149,0.2281,-131.8359,538.2080,-59.9976
-3.2532,0.5737,0.2743,-178.7109,594.9707,-145.9961
-3.9999,0.2708,0.4500,-214.4775,619.0796,-190.0635
-3.9999,0.0536,0.2405,-326.0498,668.6401,-264.2822
-3.9923,-0.7891,-2.3329,-397.3999,681.9457,-298.1567
-3.9846,-1.5320,-3.8810,-671.9360,428.3447,-316.1011
-3.9999,-1.2487,-4.0000,-789.2455,-167.6025,-206.1767
-3.9999,0.6665,-2.2692,-146.6675,-1874.8778,-133.8501
-3.9999,-0.7991,3.9999,129.6387,-1999.9388,-456.0547
-3.9996,-3.2767,3.9999,-64.9414,-1999.9388,-1106.3232
-3.9999,-3.9999,3.9999,-323.4863,-1999.9388,-984.0087
-3.9999,-3.9999,3.8861,-336.4868,-1869.4457,409.3017
-3.9999,-3.9288,3.9908,-127.5024,-1657.8368,695.4955
-3.9999,-2.1252,3.9999,116.2720,-1270.9351,735.1684
-3.9999,0.5015,3.9999,261.5967,-639.4043,756.2866
-3.8364,1.9418,3.9982,215.1489,-372.9248,583.0688
-3.3147,1.8129,3.9994,148.8647,-78.1250,390.2588
-1.5637,1.1654,3.9999,171.0205,-48.1567,337.9516
-0.7494,0.7576,3.9999,191.3452,2.5635,270.1416
0.1112,1.3635,3.0311,187.7441,90.5762,260.9253
0.2933,1.9066,1.7721,110.0464,220.3979,219.4214
0.4069,1.3998,0.0724,5.8594,213.3179,111.6943
0.3538,0.3654,-0.2537,-187.1948,174.8657,-74.4019
0.2784,-1.0769,-0.8170,-181.3965,156.0059,-70.0073
0.2887,-1.1676,-0.9609,-52.0630,64.1479,11.1084
0.4548,-0.7405,-0.4524,-6.5918,5.2490,41.6260
0.5662,-0.5753,0.0265,11.5967,-57.0679,60.1807
0.6635,-0.4176,0.5592,17.7002,-53.7109,60.0586
0.6466,-0.3190,0.6129,42.8467,-31.3721,54.5044
0.5116,-0.1906,0.5369,52.2461,-25.2075,46.0205
0.4375,-0.2067,0.5128,53.6499,-37.2314,30.5176
0.4044,-0.2227,0.7963,42.8467,-51.3306,28.0762
0.4486,-0.2588,1.0409,-1.6479,-65.3076,21.4233
0.5509,-0.4048,1.3938,-17.5781,-56.8237,16.6626
0.5693,-0.4604,1.3870,-10.1318,-9.2163,8.3618
0.5430,-0.4991,1.0083,3.7231,13.2446,5.7983
0.5197,-0.4714,0.8179,27.2827,26.8555,3.9062
0.5215,-0.4517,0.5856,28.9307,24.7192,3.9673
0.5494,-0.4567,0.5458,15.0757,10.1929,6.8359
0.6046,-0.4677,0.6317,6.9580,3.5400,8.1177
0.6112,-0.4648,0.7012,-0.7324,1.1597,9.5825
0.5759,-0.4313,0.8005,0.0610,4.0894,8.8501
0.5443,-0.4307,0.7999,2.3804,11.2915,3.2349
0.5049,-0.4620,0.7716,2.3804,13.0005,1.3428
0.5077,-0.4596,0.7761,4.6387,15.4419,0.9766
